,HPPR_G
3203,12.5
3204,8.555
3205,10.46
3206,4.785
3207,6.395
3208,3.865
3209,2.9850000000000003
3210,1.615
3211,0.8150000000000001
3212,16.0
3213,9.355
3214,15.0
3215,9.43
3216,3.4
3217,2.52
3218,2.99
3219,3.3950000000000005
3220,1.21
3221,1.2850000000000001
3222,0.8400000000000001
3223,16.8
3224,11.58
3225,11.35
3226,10.915
3227,3.6
3228,4.26
3229,3.185
3230,4.335
3231,1.125
3232,18.65
3233,13.05
3234,9.215
3235,8.045
3236,4.785
3237,3.835
3238,4.035
3239,3.135
3240,1.405
3241,9.445
3242,10.49
3243,8.26
3244,6.595000000000001
3245,3.235
3246,2.99
3247,5.245
3248,2.205
3249,2.835
3250,0.75
3251,12.045
3252,10.969999999999999
3253,11.15
3254,6.545
3255,9.42
3256,4.345
3257,3.27
3258,2.4450000000000003
3259,0.8099999999999999
3260,9.965
3261,11.25
3262,11.45
3263,10.71
3264,7.715
3265,6.4399999999999995
3266,5.23
3267,4.06
3268,2.04
3269,0.63
3270,16.15
3271,10.2
3272,9.57
3273,12.15
3274,9.665
3275,1.855
3276,1.545
3277,0.9850000000000001
3278,14.7
3279,9.67
3280,5.53
3281,3.12
3282,2.4699999999999998
3283,0.505
3284,12.65
3285,10.02
3286,7.9
3287,12.7
3288,11.365
3289,7.12
3290,5.3950000000000005
3291,3.2350000000000003
3292,15.350000000000001
3293,11.1
3294,8.95
3295,8.775
3296,8.225
3297,7.995
3298,2.31
3299,1.32
3300,0.76
3301,0.53
3302,11.05
3303,7.87
3304,7.630000000000001
3305,6.455
3306,4.565
3307,7.23
3308,3.5300000000000002
3309,2.89
3310,1.4249999999999998
3311,0.99
3312,7.63
3313,6.875
3314,7.725
3315,5.13
3316,6.01
3317,5.755000000000001
3318,5.535
3319,4.175
3320,2.27
3321,8.955
3322,10.850000000000001
3323,11.0
3324,6.45
3325,4.795
3326,4.425
3327,3.4000000000000004
3328,2.31
3329,2.885
3330,1.3599999999999999
3331,1.065
3332,0.7
3333,17.8
3334,12.5
3335,14.15
3336,17.8
3337,10.15
3338,2.1950000000000003
3339,3.215
3340,1.21
3341,0.69
3342,0.5900000000000001
3343,12.05
3344,10.495000000000001
3345,9.515
3346,8.77
3347,8.435
3348,0.635
3349,10.530000000000001
3350,8.97
3351,15.8
3352,8.905000000000001
3353,8.46
3354,5.91
3355,4.355
3356,1.01
3357,10.015
3358,9.385
3359,9.54
3360,6.175000000000001
3361,4.395
3362,1.935
3363,0.74
3364,12.115
3365,14.55
3366,9.95
3367,8.49
3368,6.1
3369,3.105
3370,2.275
3371,1.605
3372,1.0350000000000001
3373,11.43
3374,13.2
3375,10.735
3376,7.16
3377,5.15
3378,9.035
3379,3.245
3380,3.54
3381,3.755
3382,3.135
3383,2.475
3384,18.65
3385,11.155000000000001
3386,10.095
3387,14.15
3388,6.605
3389,4.295
3390,2.7800000000000002
3391,1.89
3392,1.42
3393,5.47
3394,6.75
3395,7.244999999999999
3396,7.4350000000000005
3397,6.23
3398,3.325
3399,2.625
3400,3.045
3401,2.5700000000000003
3402,1.555
3403,0.85
3404,11.05
3405,8.05
3406,7.965
3407,9.335
3408,8.46
3409,4.76
3410,2.38
3411,1.255
3412,9.635
3413,7.195
3414,6.995
3415,5.1899999999999995
3416,2.87
3417,3.045
3418,4.165
3419,0.845
3420,5.86
3421,7.225
3422,6.135
3423,7.91
3424,3.325
3425,2.45
3426,1.315
3427,0.86
3428,0.505
3429,19.0
3430,12.2
3431,10.15
3432,6.9
3433,5.08
3434,3.945
3435,1.165
3436,0.93
3437,12.850000000000001
3438,10.165
3439,13.7
3440,4.92
3441,5.47
3442,3.4349999999999996
3443,6.0649999999999995
3444,4.045
3445,2.92
3446,1.44
3447,0.6
3448,9.03
3449,14.95
3450,9.415
3451,10.975
3452,7.505000000000001
3453,6.805
3454,4.65
3455,2.57
3456,0.785
3457,0.6100000000000001
3458,10.434999999999999
3459,13.05
3460,8.93
3461,9.445
3462,8.965
3463,5.995
3464,6.155
3465,1.12
3466,0.7450000000000001
3467,0.6100000000000001
3468,8.555
3469,7.289999999999999
3470,6.425
3471,6.515000000000001
3472,3.37
3473,3.835
3474,1.865
3475,1.03
3476,1.58
3477,11.55
3478,11.765
3479,17.05
3480,4.25
3481,3.19
3482,3.13
3483,2.125
3484,2.125
3485,2.41
3486,1.27
3487,13.7
3488,12.25
3489,11.969999999999999
3490,17.95
3491,5.805
3492,4.695
3493,3.2
3494,2.365
3495,2.62
3496,10.25
3497,10.22
3498,13.75
3499,9.58
3500,6.620000000000001
3501,4.535
3502,4.41
3503,4.535
3504,4.615
3505,2.525
3506,1.4
3507,0.735
3508,0.9650000000000001
3509,9.99
3510,13.55
3511,6.9350000000000005
3512,8.335
3513,7.674999999999999
3514,5.63
3515,4.5600000000000005
3516,1.885
3517,1.02
3518,0.94
3519,1.0699999999999998
3520,10.995000000000001
3521,15.3
3522,8.705
3523,6.5
3524,4.055
3525,1.64
3526,1.12
3527,17.25
3528,19.799999999999997
3529,18.55
3530,5.305
3531,5.24
3532,5.74
3533,3.805
3534,3.955
3535,2.565
3536,1.78
3537,0.83
3538,16.45
3539,7.225
3540,17.450000000000003
3541,8.675
3542,5.45
3543,2.5549999999999997
3544,2.54
3545,1.4500000000000002
3546,0.8600000000000001
3547,0.945
3548,0.9650000000000001
3549,1.0899999999999999
3550,19.6
3551,10.065000000000001
3552,20.3
3553,7.375
3554,10.14
3555,12.15
3556,5.57
3557,3.62
3558,2.51
3559,1.45
3560,0.87
3561,21.700000000000003
3562,11.995000000000001
3563,15.2
3564,8.515
3565,5.0
3566,3.35
3567,3.3600000000000003
3568,3.98
3569,1.755
3570,1.49
3571,0.685
3572,17.45
3573,15.5
3574,7.58
3575,5.23
3576,7.5
3577,4.390000000000001
3578,5.1049999999999995
3579,3.215
3580,4.09
3581,2.525
3582,0.9199999999999999
3583,15.0
3584,11.43
3585,17.0
3586,6.210000000000001
3587,4.855
3588,8.775
3589,2.415
3590,1.4
3591,26.1
3592,17.25
3593,12.15
3594,13.100000000000001
3595,6.005000000000001
3596,5.664999999999999
3597,1.95
3598,20.35
3599,8.870000000000001
3600,18.2
3601,10.184999999999999
3602,11.26
3603,6.1850000000000005
3604,2.86
3605,1.795
3606,1.175
3607,14.350000000000001
3608,10.7
3609,15.2
3610,9.43
3611,6.715
3612,6.525
3613,4.945
3614,2.95
3615,1.795
3616,19.049999999999997
3617,14.350000000000001
3618,10.094999999999999
3619,20.25
3620,6.255
3621,4.615
3622,3.62
3623,14.65
3624,11.6
3625,15.45
3626,14.9
3627,8.785
3628,7.195
3629,6.334999999999999
3630,3.3499999999999996
3631,3.38
3632,1.22
3633,0.915
3634,11.765
3635,10.815000000000001
3636,8.865
3637,13.9
3638,8.83
3639,8.02
3640,4.465
3641,4.175
3642,3.46
3643,3.155
3644,1.5699999999999998
3645,10.335
3646,10.649999999999999
3647,9.100000000000001
3648,9.745
3649,4.665
3650,4.6049999999999995
3651,3.825
3652,2.425
3653,1.42
3654,11.82
3655,10.445
3656,21.7
3657,9.99
3658,6.484999999999999
3659,4.5600000000000005
3660,4.555
3661,5.045
3662,1.595
3663,1.5150000000000001
3664,13.9
3665,11.765
3666,17.55
3667,8.305
3668,6.449999999999999
3669,6.365
3670,3.715
3671,1.04
3672,11.465
3673,17.25
3674,7.725
3675,10.6
3676,10.05
3677,6.775
3678,12.3
3679,10.805
3680,10.695
3681,9.575
3682,6.595
3683,4.785
3684,1.965
3685,2.145
3686,1.26
3687,1.15
3688,13.2
3689,12.1
3690,14.1
3691,8.075
3692,6.085
3693,4.380000000000001
3694,3.625
3695,1.97
3696,0.61
3697,17.4
3698,12.395
3699,12.4
3700,5.385
3701,5.085
3702,4.67
3703,5.015000000000001
3704,1.11
3705,0.68
3706,17.6
3707,11.25
3708,13.2
3709,7.645
3710,11.84
3711,7.94
3712,5.595000000000001
3713,2.575
3714,11.695
3715,11.55
3716,9.17
3717,9.215
3718,10.15
3719,6.4350000000000005
3720,6.585
3721,2.19
3722,1.395
3723,0.615
3724,12.195
3725,12.149999999999999
3726,18.0
3727,12.48
3728,9.545
3729,3.795
3730,3.3549999999999995
3731,0.7
3732,14.5
3733,13.75
3734,17.75
3735,8.33
3736,5.9350000000000005
3737,2.9450000000000003
3738,3.1500000000000004
3739,1.3199999999999998
3740,13.0
3741,11.350000000000001
3742,10.27
3743,14.75
3744,6.27
3745,5.055
3746,4.8
3747,4.745
3748,3.385
3749,3.05
3750,1.315
3751,11.15
3752,10.835
3753,17.2
3754,10.64
3755,6.92
3756,5.765000000000001
3757,5.435
3758,2.09
3759,0.9
3760,16.05
3761,16.25
3762,8.95
3763,9.305
3764,6.58
3765,2.0
3766,1.71
3767,0.94
3768,0.6950000000000001
3769,20.6
3770,20.0
3771,19.25
3772,7.9399999999999995
3773,6.545
3774,2.92
3775,0.9550000000000001
3776,19.95
3777,13.2
3778,19.25
3779,13.2
3780,8.12
3781,6.52
3782,3.42
3783,0.7
3784,23.299999999999997
3785,17.15
3786,18.5
3787,10.215
3788,4.8149999999999995
3789,4.585
3790,3.82
3791,0.66
3792,19.950000000000003
3793,18.55
3794,17.4
3795,7.18
3796,4.79
3797,3.19
3798,2.0
3799,0.935
3800,0.8600000000000001
3801,0.7749999999999999
3802,18.15
3803,19.4
3804,15.100000000000001
3805,21.35
3806,7.199999999999999
3807,4.324999999999999
3808,3.2
3809,1.3399999999999999
3810,0.615
3811,12.899999999999999
3812,7.45
3813,7.675
3814,5.765000000000001
3815,4.625
3816,1.545
3817,0.76
3818,20.75
3819,14.3
3820,16.200000000000003
3821,8.040000000000001
3822,3.995
3823,3.15
3824,1.51
3825,1.565
3826,1.155
3827,21.35
3828,14.3
3829,11.315000000000001
3830,13.45
3831,8.25
3832,3.2350000000000003
3833,3.385
3834,2.635
3835,0.9650000000000001
3836,28.4
3837,11.365
3838,6.15
3839,6.125
3840,5.265000000000001
3841,4.335
3842,3.875
3843,2.29
3844,2.135
3845,21.15
3846,11.85
3847,11.45
3848,6.29
3849,2.51
3850,2.8499999999999996
3851,1.24
3852,1.21
3853,15.75
3854,17.65
3855,9.19
3856,11.719999999999999
3857,7.6
3858,6.545
3859,6.48
3860,2.02
3861,0.76
3862,12.75
3863,13.75
3864,17.0
3865,12.0
3866,9.49
3867,6.645
3868,4.16
3869,3.3200000000000003
3870,1.095
3871,0.68
3872,17.85
3873,16.3
3874,11.5
3875,11.51
3876,7.275
3877,7.91
3878,5.545
3879,2.755
3880,2.515
3881,3.71
3882,0.725
3883,12.5
3884,15.25
3885,16.25
3886,11.665
3887,11.85
3888,11.434999999999999
3889,2.955
3890,2.63
3891,2.56
3892,1.62
3893,8.025
3894,13.0
3895,9.965
3896,12.65
3897,9.785
3898,4.595
3899,5.965
3900,2.5999999999999996
3901,4.33
3902,2.365
3903,2.51
3904,0.69
3905,0.595
3906,12.35
3907,17.95
3908,11.594999999999999
3909,9.095
3910,8.95
3911,4.02
3912,4.6
3913,1.99
3914,0.98
3915,11.765
3916,16.6
3917,9.215
3918,9.370000000000001
3919,9.75
3920,4.44
3921,2.305
3922,12.7
3923,10.975
3924,17.85
3925,16.15
3926,5.805
3927,6.880000000000001
3928,9.05
3929,5.875
3930,4.65
3931,3.565
3932,1.12
3933,17.75
3934,11.425
3935,8.695
3936,16.299999999999997
3937,8.379999999999999
3938,7.765000000000001
3939,19.7
3940,12.95
3941,15.0
3942,6.074999999999999
3943,7.74
3944,4.405
3945,2.7649999999999997
3946,2.035
3947,1.495
3948,0.94
3949,23.200000000000003
3950,14.55
3951,9.780000000000001
3952,6.73
3953,9.79
3954,2.58
3955,2.2
3956,1.865
3957,1.3399999999999999
3958,14.4
3959,12.600000000000001
3960,13.899999999999999
3961,9.02
3962,7.68
3963,4.345
3964,5.365
3965,3.085
3966,2.635
3967,0.69
3968,1.1949999999999998
3969,15.850000000000001
3970,12.32
3971,9.625
3972,8.895
3973,8.93
3974,10.39
3975,4.465
3976,3.87
3977,2.04
3978,2.1
3979,10.399999999999999
3980,6.215
3981,7.035
3982,10.015
3983,4.07
3984,5.605
3985,5.575
3986,4.01
3987,1.44
3988,7.795
3989,11.7
3990,9.370000000000001
3991,9.205
3992,9.945
3993,5.535
3994,3.3899999999999997
3995,2.05
3996,0.735
3997,10.95
3998,6.645
3999,6.27
4000,6.234999999999999
4001,3.5599999999999996
4002,4.61
4003,2.2800000000000002
4004,1.395
4005,1.52
4006,1.0899999999999999
4007,15.45
4008,11.15
4009,8.75
4010,4.78
4011,4.71
4012,2.49
4013,2.79
4014,1.255
4015,1.195
4016,16.15
4017,8.94
4018,9.215
4019,4.74
4020,4.95
4021,3.505
4022,2.27
4023,1.2650000000000001
4024,1.12
4025,16.05
4026,16.95
4027,9.695
4028,8.39
4029,6.095
4030,4.52
4031,5.82
4032,2.1399999999999997
4033,0.7050000000000001
4034,1.315
4035,17.75
4036,20.75
4037,8.405
4038,5.465
4039,4.234999999999999
4040,4.405
4041,2.335
4042,1.935
4043,0.67
4044,14.350000000000001
4045,21.2
4046,7.765000000000001
4047,8.91
4048,3.87
4049,2.545
4050,1.5
4051,1.8699999999999999
4052,0.815
4053,12.95
4054,9.775
4055,16.9
4056,6.9
4057,7.695
4058,4.845
4059,3.04
4060,2.95
4061,21.75
4062,11.625
4063,8.915
4064,8.01
4065,6.355
4066,6.165
4067,2.915
4068,2.87
4069,2.3
4070,1.6149999999999998
4071,0.645
4072,12.100000000000001
4073,13.65
4074,18.65
4075,7.994999999999999
4076,8.99
4077,3.365
4078,3.965
4079,3.9099999999999997
4080,20.55
4081,14.3
4082,12.129999999999999
4083,7.115
4084,6.68
4085,3.665
4086,2.8600000000000003
4087,2.55
4088,2.6550000000000002
4089,0.655
4090,1.495
4091,8.42
4092,10.735
4093,8.955
4094,7.09
4095,4.945
4096,2.0300000000000002
4097,1.565
4098,1.045
4099,0.7849999999999999
4100,7.885
4101,9.565000000000001
4102,7.125
4103,4.27
4104,3.0300000000000002
4105,1.355
4106,0.935
4107,18.6
4108,7.94
4109,7.345000000000001
4110,4.465
4111,2.075
4112,1.965
4113,1.335
4114,0.62
4115,14.25
4116,7.45
4117,7.140000000000001
4118,6.055
4119,2.01
4120,2.105
4121,1.65
4122,1.115
4123,1.365
4124,0.55
4125,15.0
4126,9.77
4127,15.600000000000001
4128,5.955
4129,3.965
4130,3.49
4131,3.695
4132,4.9799999999999995
4133,2.035
4134,1.67
4135,18.2
4136,13.350000000000001
4137,6.43
4138,2.21
4139,3.63
4140,2.32
4141,0.975
4142,10.219999999999999
4143,16.5
4144,8.59
4145,6.545
4146,6.215
4147,3.46
4148,2.475
4149,1.31
4150,11.75
4151,9.195
4152,10.0
4153,4.24
4154,3.175
4155,3.17
4156,1.35
4157,2.84
4158,13.350000000000001
4159,12.95
4160,6.585
4161,4.7
4162,6.345
4163,5.235
4164,3.795
4165,3.29
4166,1.245
4167,1.01
4168,12.45
4169,11.4
4170,12.75
4171,16.5
4172,3.565
4173,2.735
4174,1.395
4175,0.875
4176,9.585
4177,11.129999999999999
4178,15.7
4179,7.99
4180,6.095
4181,3.5650000000000004
4182,3.0149999999999997
4183,2.435
4184,16.25
4185,12.3
4186,9.73
4187,6.79
4188,4.7
4189,3.81
4190,4.205
4191,1.62
4192,1.58
4193,13.75
4194,16.7
4195,7.18
4196,5.904999999999999
4197,6.825
4198,4.095
4199,4.57
4200,4.245
4201,2.505
4202,3.115
4203,2.1799999999999997
4204,1.655
4205,0.825
4206,12.75
4207,8.78
4208,4.27
4209,8.775
4210,2.9699999999999998
4211,3.8049999999999997
4212,13.45
4213,10.655000000000001
4214,5.865
4215,6.885
4216,5.335
4217,3.26
4218,5.855
4219,3.98
4220,3.05
4221,1.565
4222,12.879999999999999
4223,9.870000000000001
4224,15.45
4225,8.905000000000001
4226,7.205
4227,5.18
4228,4.545
4229,3.4
4230,3.5600000000000005
4231,2.66
4232,1.785
4233,1.45
4234,15.25
4235,12.850000000000001
4236,17.1
4237,11.455
4238,5.235
4239,4.915
4240,1.92
4241,1.69
4242,0.92
4243,0.5800000000000001
4244,17.05
4245,14.35
4246,9.495000000000001
4247,16.4
4248,8.065
4249,5.449999999999999
4250,4.75
4251,2.21
4252,1.685
4253,0.9850000000000001
4254,1.15
4255,23.3
4256,15.950000000000001
4257,14.049999999999999
4258,10.415
4259,5.695
4260,2.5250000000000004
4261,1.58
4262,2.99
4263,0.59
4264,13.1
4265,15.350000000000001
4266,9.0
4267,8.865
4268,5.025
4269,5.16
4270,5.745
4271,1.5150000000000001
4272,0.6799999999999999
4273,0.685
4274,0.53
4275,17.25
4276,8.655
4277,8.115
4278,4.325
4279,3.88
4280,4.0649999999999995
4281,1.895
4282,1.04
4283,2.15
4284,0.67
4285,14.75
4286,7.09
4287,7.555
4288,3.9
4289,3.51
4290,4.185
4291,2.115
4292,1.62
4293,0.8250000000000001
4294,13.8
4295,8.620000000000001
4296,7.385
4297,4.475
4298,4.425
4299,2.85
4300,2.6
4301,13.600000000000001
4302,9.51
4303,6.805
4304,4.59
4305,5.199999999999999
4306,1.455
4307,0.725
4308,11.35
4309,14.4
4310,7.785
4311,10.425
4312,6.1850000000000005
4313,4.645
4314,1.14
4315,7.595000000000001
4316,8.614999999999998
4317,5.1850000000000005
4318,4.390000000000001
4319,3.195
4320,5.1
4321,1.975
4322,1.745
4323,7.385
4324,9.945
4325,6.699999999999999
4326,6.4
4327,5.15
4328,4.34
4329,4.92
4330,4.29
4331,1.975
4332,1.11
4333,10.605
4334,8.735
4335,6.505
4336,4.220000000000001
4337,3.25
4338,3.285
4339,3.29
4340,3.765
4341,1.1600000000000001
4342,2.075
4343,15.9
4344,14.45
4345,9.350000000000001
4346,4.83
4347,4.64
4348,5.865
4349,2.465
4350,2.19
4351,1.14
4352,14.4
4353,9.690000000000001
4354,6.49
4355,5.415
4356,3.8
4357,3.23
4358,1.1949999999999998
4359,1.1949999999999998
4360,0.855
4361,11.254999999999999
4362,8.370000000000001
4363,5.845000000000001
4364,5.195
4365,3.935
4366,3.33
4367,1.675
4368,13.7
4369,11.1
4370,12.149999999999999
4371,7.194999999999999
4372,5.984999999999999
4373,3.71
4374,3.085
4375,2.0549999999999997
4376,1.3199999999999998
4377,1.035
4378,13.1
4379,13.75
4380,9.835
4381,11.25
4382,5.484999999999999
4383,4.865
4384,4.66
4385,1.77
4386,2.65
4387,2.27
4388,9.93
4389,10.015
4390,7.960000000000001
4391,6.0
4392,3.6550000000000002
4393,3.0
4394,1.66
4395,1.9
4396,0.6950000000000001
4397,16.3
4398,8.52
4399,7.4399999999999995
4400,3.835
4401,2.9699999999999998
4402,2.92
4403,1.785
4404,1.4649999999999999
4405,0.74
4406,14.35
4407,9.105
4408,8.09
4409,5.775
4410,5.75
4411,5.445
4412,3.77
4413,1.75
4414,0.51
4415,14.05
4416,15.55
4417,5.705
4418,4.915
4419,2.13
4420,1.925
4421,1.38
4422,1.26
4423,0.855
4424,0.76
4425,12.75
4426,6.67
4427,3.16
4428,1.9649999999999999
4429,0.6900000000000001
4430,11.5
4431,9.09
4432,6.305
4433,6.765
4434,5.955
4435,2.145
4436,0.73
4437,0.58
4438,13.45
4439,11.565000000000001
4440,9.68
4441,9.05
4442,4.175
4443,1.7149999999999999
4444,1.185
4445,0.88
4446,16.0
4447,9.5
4448,16.2
4449,7.035
4450,8.44
4451,9.85
4452,4.18
4453,2.29
4454,1.095
4455,11.15
4456,7.4399999999999995
4457,15.5
4458,8.13
4459,4.87
4460,6.145
4461,6.5
4462,2.65
4463,3.485
4464,1.5350000000000001
4465,1.05
4466,15.25
4467,9.74
4468,10.399999999999999
4469,17.8
4470,20.75
4471,8.760000000000002
4472,9.43
4473,10.885
4474,4.875
4475,4.0
4476,0.525
4477,16.65
4478,19.1
4479,15.35
4480,9.42
4481,8.575
4482,6.795
4483,4.565
4484,4.78
4485,2.215
4486,14.8
4487,12.92
4488,14.850000000000001
4489,16.05
4490,7.84
4491,10.600000000000001
4492,5.515000000000001
4493,2.745
4494,2.6
4495,1.1
4496,11.3
4497,6.965
4498,13.15
4499,9.77
4500,6.6850000000000005
4501,5.0600000000000005
4502,2.42
4503,1.38
4504,12.95
4505,7.244999999999999
4506,4.775
4507,4.66
4508,4.975
4509,3.35
4510,1.15
4511,10.600000000000001
4512,10.45
4513,7.6
4514,8.125
4515,7.16
4516,4.38
4517,5.695
4518,3.135
4519,1.245
4520,1.04
4521,10.649999999999999
4522,9.184999999999999
4523,9.86
4524,6.0649999999999995
4525,4.67
4526,3.93
4527,2.92
4528,2.2199999999999998
4529,23.200000000000003
4530,11.600000000000001
4531,7.359999999999999
4532,5.845
4533,5.1049999999999995
4534,2.795
4535,2.54
4536,1.4500000000000002
4537,0.76
4538,15.850000000000001
4539,12.85
4540,11.2
4541,7.81
4542,10.33
4543,5.205
4544,3.535
4545,2.73
4546,3.89
4547,1.975
4548,1.1
4549,11.77
4550,12.399999999999999
4551,11.95
4552,7.279999999999999
4553,7.4399999999999995
4554,4.78
4555,4.675
4556,1.8199999999999998
4557,1.535
4558,0.6100000000000001
4559,0.875
4560,12.1
4561,12.0
4562,7.615
4563,7.535
4564,9.530000000000001
4565,7.395
4566,3.02
4567,3.63
4568,2.24
4569,13.7
4570,8.2
4571,15.2
4572,10.45
4573,8.69
4574,5.47
4575,1.62
4576,2.34
4577,1.275
4578,0.54
4579,0.51
4580,9.615
4581,9.965
4582,6.05
4583,6.825
4584,3.94
4585,3.5650000000000004
4586,2.74
4587,2.545
4588,1.17
4589,0.775
4590,13.15
4591,7.25
4592,6.945
4593,7.875
4594,4.91
4595,3.4349999999999996
4596,3.8550000000000004
4597,4.8
4598,1.88
4599,16.799999999999997
4600,10.35
4601,11.254999999999999
4602,17.6
4603,6.869999999999999
4604,2.59
4605,3.16
4606,1.51
4607,0.54
4608,8.605
4609,10.135
4610,14.0
4611,8.094999999999999
4612,9.28
4613,5.574999999999999
4614,0.75
4615,0.62
4616,12.1
4617,9.47
4618,12.55
4619,8.19
4620,5.33
4621,3.63
4622,4.145
4623,2.265
4624,1.4100000000000001
4625,1.375
4626,19.05
4627,18.7
4628,6.234999999999999
4629,5.46
4630,4.63
4631,5.6899999999999995
4632,3.3499999999999996
4633,2.21
4634,3.16
4635,1.125
4636,14.6
4637,9.055
4638,7.585
4639,9.530000000000001
4640,7.665
4641,3.8449999999999998
4642,2.5
4643,1.79
4644,1.81
4645,16.2
4646,15.2
4647,12.55
4648,9.620000000000001
4649,4.08
4650,4.9
4651,2.135
4652,3.6500000000000004
4653,2.26
4654,1.87
4655,1.035
4656,13.350000000000001
4657,8.72
4658,10.915
4659,14.95
4660,10.2
4661,5.640000000000001
4662,3.1500000000000004
4663,2.79
4664,1.865
4665,1.69
4666,15.9
4667,10.129999999999999
4668,11.9
4669,9.17
4670,7.11
4671,4.53
4672,3.3
4673,4.28
4674,2.2
4675,1.29
4676,2.6950000000000003
4677,14.75
4678,11.52
4679,8.145
4680,12.55
4681,7.27
4682,4.37
4683,1.4449999999999998
4684,1.16
4685,0.94
4686,13.75
4687,8.955
4688,6.9350000000000005
4689,8.82
4690,4.155
4691,4.75
4692,5.945
4693,4.475
4694,6.5649999999999995
4695,2.96
4696,2.4850000000000003
4697,1.31
4698,11.945
4699,8.879999999999999
4700,13.45
4701,13.100000000000001
4702,3.77
4703,2.175
4704,2.315
4705,0.9349999999999999
4706,9.855
4707,11.85
4708,10.535
4709,8.765
4710,4.91
4711,3.895
4712,1.97
4713,2.42
4714,1.4500000000000002
4715,1.215
4716,7.834999999999999
4717,11.3
4718,5.74
4719,5.8
4720,3.085
4721,2.46
4722,2.06
4723,1.565
4724,0.755
4725,13.850000000000001
4726,10.85
4727,16.549999999999997
4728,5.765
4729,7.075
4730,4.805
4731,3.565
4732,3.425
4733,2.855
4734,2.3449999999999998
4735,1.65
4736,11.2
4737,12.15
4738,7.955
4739,9.8
4740,7.58
4741,4.65
4742,4.575
4743,6.34
4744,2.855
4745,1.6800000000000002
4746,1.15
4747,0.65
4748,14.299999999999999
4749,18.35
4750,9.425
4751,5.74
4752,9.0
4753,5.79
4754,3.15
4755,2.38
4756,2.475
4757,18.950000000000003
4758,11.375
4759,10.055
4760,10.165
4761,10.115
4762,7.765000000000001
4763,5.76
4764,0.77
4765,17.4
4766,8.485
4767,6.4
4768,6.475
4769,6.275
4770,4.445
4771,1.17
4772,0.985
4773,11.2
4774,13.8
4775,7.15
4776,5.805
4777,7.6
4778,4.525
4779,7.13
4780,3.765
4781,1.765
4782,0.7849999999999999
4783,9.235
4784,10.3
4785,6.62
4786,5.075
4787,2.695
4788,3.245
4789,1.2850000000000001
